Date,Central PA,Linear Speed ,MPA,20R Speed,Width,ssn
6/14/1997,219.333333333333,164.666666666667,221.666666666667,165.333333333333,78.3333333333333,31
6/15/1997,248.166666666667,189.833333333333,246.833333333333,240.166666666667,66.1666666666667,33
6/16/1997,277,215,272,315,54,21
6/17/1997,69,185,63,312,79,29
6/18/1997,173,255.5,173,280.5,94.5,16
6/19/1997,130.5,316.75,134,360.75,75,13
6/20/1997,88,378,95,441,55.5,11
6/21/1997,264,197,266,737,38,0
6/22/1997,87,96,82,95,71,15
6/23/1997,106,227,86,240,47,15
6/24/1997,288,339,279,301,32,31
6/25/1997,262.888888888889,301.666666666667,256.555555555556,271.888888888889,29,24
6/26/1997,237.777777777778,264.333333333333,234.111111111111,242.777777777778,26,20
6/27/1997,212.666666666667,227,211.666666666667,213.666666666667,23,13
6/28/1997,174.666666666667,204.666666666667,172.166666666667,297.166666666667,42.1666666666667,13
6/29/1997,136.666666666667,182.333333333333,132.666666666667,380.666666666667,61.3333333333333,0
6/30/1997,274,346,279,337,60,0
7/1/1997,255,544,261,0,23,0
7/2/1997,263.666666666667,414,267,96,27.3333333333333,10
7/3/1997,272.333333333333,284,273,192,31.6666666666667,11
7/4/1997,281,154,279,288,36,10
7/5/1997,281.333333333333,287.333333333333,276.666666666667,229.333333333333,27.3333333333333,12
7/6/1997,194,153.5,190.5,154.5,45,32
7/7/1997,236.5,156.25,229.75,77.25,49.5,20
7/8/1997,279,159,269,0,54,21
7/9/1997,226.25,154.5,222.5,224.5,47.5,16
7/10/1997,173.5,150,176,449,41,0
7/11/1997,86.5,302,85.5,397.5,54.5,0
7/12/1997,276,180,272,0,47,0
7/13/1997,276,347,272,113,33,11
7/14/1997,179.5,239,175,237,46,0
7/15/1997,84,258,87,0,42,0
7/16/1997,171,150.5,177.5,270.5,76,9
7/17/1997,272,71,274,287,18,9
7/18/1997,278,123,276.5,143.5,42,0
7/19/1997,284,175,279,0,66,14
7/20/1997,264,107,265,216,17,0
7/21/1997,264,301.5,265.5,497.5,40.5,14
7/22/1997,264,496,266,779,64,25
7/23/1997,296,281,298,359,28,36
7/24/1997,217,207,211.333333333333,96.6666666666667,52.3333333333333,48
7/25/1997,270,507.5,283.5,665.5,64.5,42
7/26/1997,235,469.4,263.5,606.2,94.1,31
7/27/1997,200,431.3,243.5,546.9,123.7,14
7/28/1997,165,393.2,223.5,487.6,153.3,14
7/29/1997,130,355.1,203.5,428.3,182.9,0
7/30/1997,95,317,183.5,369,212.5,0
7/31/1997,96,250,137.75,343.5,132.75,0
8/1/1997,97,183,92,318,53,12
8/2/1997,81,218,85,0,39,19
8/3/1997,140.111111111111,357.888888888889,142.777777777778,0,30.3333333333333,13
8/4/1997,199.222222222222,497.777777777778,200.555555555556,0,21.6666666666667,25
8/5/1997,258.333333333333,637.666666666667,258.333333333333,0,13,53
8/6/1997,248,268,245,0,48,60
8/7/1997,28,142,40,124,111,66
8/8/1997,89.5,282.5,87,298.5,70.5,56
8/9/1997,185.5,240,182,338.5,58.5,31
8/10/1997,272.5,248,277,463.5,51.5,53
8/11/1997,188.25,233,191,390.25,62.75,70
8/12/1997,104,218,105,317,74,67
8/13/1997,273,201,271,294,46,57
8/14/1997,84,175,85,258,43,54
8/15/1997,173.5,121,173,129,50,31
8/16/1997,263,67,261,0,57,26
8/17/1997,219.25,77,215.5,44,59.75,23
8/18/1997,175.5,87,170,88,62.5,13
8/19/1997,131.75,97,124.5,132,65.25,12
8/20/1997,88,107,79,176,68,13
8/21/1997,91,242.5,86.5,312,85.5,12
8/22/1997,94,378,94,448,103,13
8/23/1997,303,171,294,430,52,0
8/24/1997,190.5,217,187.5,425.5,61.5,22
8/25/1997,78,263,81,421,71,31
8/26/1997,277,179.5,279.5,391,55,35
8/27/1997,188,208.75,192.25,195.5,66,48
8/28/1997,99,238,105,0,77,51
8/29/1997,254,301,255,442,47,63
8/30/1997,233.428571428571,371,67,551,360,78
8/31/1997,212.857142857143,369.333333333333,72.3333333333333,519.166666666667,313.5,76
9/1/1997,192.285714285714,367.666666666667,77.6666666666667,487.333333333333,267,69
9/2/1997,171.714285714286,366,83,455.5,220.5,56
9/3/1997,151.142857142857,364.333333333333,88.3333333333333,423.666666666667,174,49
9/4/1997,130.571428571429,362.666666666667,93.6666666666667,391.833333333333,127.5,58
9/5/1997,110,361,99,360,81,65
9/6/1997,149.333333333333,279,147,240,78,79
9/7/1997,188.666666666667,197,195,120,75,101
9/8/1997,228,115,243,0,72,106
9/9/1997,216.666666666667,436,226.333333333333,375.666666666667,90,108
9/10/1997,110,400.5,103,323.875,60,100
9/11/1997,137.5,365,131.833333333333,272.083333333333,55.3333333333333,103
9/12/1997,165,329.5,160.666666666667,220.291666666667,50.6666666666667,99
9/13/1997,192.5,294,189.5,168.5,46,82
9/14/1997,222.75,215,223.75,330.75,48,76
9/15/1997,253,136,258,493,50,71
9/16/1997,78,252,75,334,72,57
9/17/1997,265.333333333333,417.25,267.75,290,132.5,38
9/18/1997,278.75,278.5,276.75,233,39.25,19
9/19/1997,226.5,261.25,225,127.5,48.5,16
9/20/1997,210.25,590.333333333333,208.25,439.333333333333,51.25,30
9/21/1997,174.625,448,171.958333333333,531.5,58.7916666666667,52
9/22/1997,139,305.666666666667,135.666666666667,623.666666666667,66.3333333333333,49
9/23/1997,133,712,116,761,155,49
9/24/1997,166.75,311.75,162.75,425.75,55.5,57
9/25/1997,155.388888888889,295.944444444444,153.5,444.055555555556,46.1111111111111,30
9/26/1997,144.027777777778,280.138888888889,144.25,462.361111111111,36.7222222222222,35
9/27/1997,132.666666666667,264.333333333333,135,480.666666666667,27.3333333333333,21
9/28/1997,180.25,441.8,156.4,491,118.4,19
9/29/1997,76.6666666666667,435,70.3333333333333,639.333333333333,66,22
9/30/1997,126.833333333333,389.75,120.666666666667,563.166666666667,54.75,36
10/1/1997,177,344.5,171,487,43.5,30
10/2/1997,81,178,74,0,40,30
10/3/1997,78,271,70,324,76,30
10/4/1997,111.5,191,97,284,105.5,30
10/5/1997,145,111,124,244,135,26
10/6/1997,159,397,157.333333333333,801.333333333333,107,24
10/7/1997,264,788,237.5,635,128,23
10/8/1997,180.5,517.5,161.75,545.5,104,29
10/9/1997,97,247,86,456,80,32
10/10/1997,194.5,196.5,193.5,119.5,89,35
10/11/1997,188.5,241.5,175.5,229,94.5,36
10/12/1997,267,765.5,264.5,759,83.5,42
10/13/1997,265,323,263,356,94,35
10/14/1997,271.5,245.5,268,345,70.5,40
10/15/1997,278,168,273,334,47,49
10/16/1997,262,631,244,670,83,58
10/17/1997,199.666666666667,507.833333333333,195.166666666667,570.5,87.5,50
10/18/1997,137.333333333333,384.666666666667,146.333333333333,471,92,36
10/19/1997,75,261.5,97.5,371.5,96.5,30
10/20/1997,274,412,280,380,90,29
10/21/1997,205,484.666666666667,169,354,195.666666666667,13
10/22/1997,187.833333333333,439.458333333333,183.125,412.125,160.708333333333,0
10/23/1997,170.666666666667,394.25,197.25,470.25,125.75,14
10/24/1997,82,310,84,529,50,16
10/25/1997,112.5,309.666666666667,113.166666666667,318.666666666667,37.8333333333333,16
10/26/1997,143,309.333333333333,142.333333333333,108.333333333333,25.6666666666667,33
10/27/1997,282.5,304,281,978,46,47
10/28/1997,276,157,278,439,63,43
10/29/1997,81.3333333333333,337.333333333333,82.6666666666667,344.333333333333,45.6666666666667,55
10/30/1997,171.666666666667,484.166666666667,166.833333333333,594.666666666667,55.3333333333333,50
10/31/1997,262,631,251,845,65,56
11/1/1997,271,272,274,0,61,68
11/2/1997,272,291,260,434,48,70
11/3/1997,237,305.666666666667,235.666666666667,200,100.666666666667,76
11/4/1997,211.25,444.2,222.2,448.2,106.2,66
11/5/1997,252.285714285714,377.428571428571,252.571428571429,212.714285714286,39.8571428571429,65
11/6/1997,263,931.5,271,899,209.5,56
11/7/1997,274,501.5,278.5,1561.5,28.5,48
11/8/1997,271,453,268,1385,76,32
11/9/1997,264,357,265.5,1193.5,58.5,25
11/10/1997,257,261,263,1002,41,37
11/11/1997,52,266,80,426,160,26
11/12/1997,270,171,268,0,83,34
11/13/1997,225,325.333333333333,211,206.333333333333,143.333333333333,49
11/14/1997,163.666666666667,731,154,897.666666666667,115.666666666667,39
11/15/1997,210.333333333333,326.333333333333,210.666666666667,329,61.3333333333333,37
11/16/1997,242.666666666667,376.416666666667,214.833333333333,403,139.166666666667,57
11/17/1997,275,426.5,219,477,217,56
11/18/1997,191.5,697.5,200,684.5,56,56
11/19/1997,169.375,150,280,0,360,52
11/20/1997,147.25,183,221,0,263,53
11/21/1997,125.125,216,162,0,166,61
11/22/1997,103,249,103,0,69,71
11/23/1997,134.333333333333,415.333333333333,135.666666666667,232.333333333333,35.3333333333333,63
11/24/1997,172,564.5,176,503,24,39
11/25/1997,73,830,79,689,55,34
11/26/1997,91,175,82,118,63,40
11/27/1997,92.5,390,97.5,347.5,90,43
11/28/1997,167.5,221,170.5,110,45,50
11/29/1997,141.333333333333,261.666666666667,141,194.833333333333,46.5,54
11/30/1997,115.166666666667,302.333333333333,111.5,279.666666666667,48,62
12/1/1997,89,343,82,364.5,49.5,55
12/2/1997,79,206.5,85,247,47,45
12/3/1997,144.333333333333,275.666666666667,149.333333333333,335.333333333333,64,49
12/4/1997,209.666666666667,344.833333333333,213.666666666667,423.666666666667,81,43
12/5/1997,275,414,278,512,98,51
12/6/1997,317,397,296,525,223,54
12/7/1997,288.5,477,287,596.5,37.5,78
12/8/1997,227.5,391,228,369,22.5,90
12/9/1997,253,333,248,0,66,77
12/10/1997,283,337,290,972,62,82
12/11/1997,67,216,72.5,153,42.5,92
12/12/1997,282,205,268,172,83.5,71
12/13/1997,287,214.5,284,302.25,52.5,57
12/14/1997,186.5,383.5,198,432.5,76.5,55
12/15/1997,186.5,202.5,185.5,557.5,42.5,47
12/16/1997,202.75,182.25,204.25,399.75,39.25,46
12/17/1997,219,162,223,242,36,27
12/18/1997,270,329,187.5,326,197,20
12/19/1997,139,262,95.25,279,167,26
12/20/1997,8,195,3,232,137,30
12/21/1997,175.5,134.5,186,217.5,57.5,43
12/22/1997,204.75,197.75,211.5,108.75,77.75,61
12/23/1997,234,261,237,0,98,70
12/24/1997,218,239.666666666667,193.333333333333,126,142,57
12/25/1997,202,218.333333333333,149.666666666667,252,186,50
12/26/1997,186,197,106,378,230,55
12/27/1997,184,236.5,176.5,330.5,54.5,51
12/28/1997,91,530,106,944,60,55
12/29/1997,273,411,293,552,62,61
12/30/1997,171,502,164,125.5,64.5,61
12/31/1997,225.5,431.5,218,62.75,39.75,54
1/1/1998,280,361,272,0,15,43
1/2/1998,266.333333333333,420.25,270.25,405.5,113.25,32
1/3/1998,290,1020,313,1146,85,28
1/4/1998,173.666666666667,198.333333333333,170.666666666667,278.5,40,14
1/5/1998,49.5,288.5,64.5,399,17.5,1
1/6/1998,272,406,282,556,52,0
1/7/1998,283,195,279,713,12,0
1/8/1998,166,386.5,179,405,48,0
1/9/1998,297,295,290,663,10,14
1/10/1998,277,485,262,681,91,38
1/11/1998,161,389.5,167,583.25,112.25,53
1/12/1998,45,294,72,485.5,133.5,50
1/13/1998,148.666666666667,186.5,155.333333333333,242,48.3333333333333,42
1/14/1998,164.333333333333,214.25,167.416666666667,365.75,47.4166666666667,45
1/15/1998,180,242,179.5,489.5,46.5,73
1/16/1998,152,312.666666666667,155,490.333333333333,44,73
1/17/1998,220,408.25,178.75,444.25,138,64
1/18/1998,160,380.666666666667,161.666666666667,530.333333333333,50,54
1/19/1998,214,363,217,206.333333333333,61,24
1/20/1998,135.666666666667,261.333333333333,135,166.333333333333,66.3333333333333,20
1/21/1998,111,280.666666666667,148,287.666666666667,174.666666666667,22
1/22/1998,194,344.333333333333,219.5,143.833333333333,127.833333333333,56
1/23/1998,277,408,291,0,81,92
1/24/1998,188.5,447.5,189.5,0,65,105
1/25/1998,209,459.5,181.5,822,137.25,94
1/26/1998,149.25,444.333333333333,153.25,406.333333333333,52.75,85
1/27/1998,98,286,102,306,43,74
1/28/1998,263,299,267.5,801,53,66
1/29/1998,288,613,282,648,36,39
1/30/1998,313.5,251.5,138,234,65,25
1/31/1998,199.5,292,190,311.5,47.5,21
2/1/1998,161,360,158.5,636.5,46.5,19
2/2/1998,187.75,476,190.75,584.75,38.25,35
2/3/1998,131,312.5,136.75,294.75,65,35
2/4/1998,289,320,286,404,95,27
2/5/1998,231.125,357.625,233,202,73.125,37
2/6/1998,173.25,395.25,180,0,51.25,34
2/7/1998,135.2,323.4,138.4,358,31,35
2/8/1998,169,551.5,172,1020,14.5,41
2/9/1998,86,431,88.6666666666667,306.666666666667,26.6666666666667,52
2/10/1998,72.6666666666667,179.333333333333,72.6666666666667,414.5,78.3333333333333,50
2/11/1998,286,254.5,287,336.5,77.5,59
2/12/1998,195,204.666666666667,203,136,66,59
2/13/1998,195,302.5,190.5,250.5,32.5,95
2/14/1998,164.6,243.4,169.6,423.4,72.4,81
2/15/1998,214,238.5,214.5,155.5,30.5,77
2/16/1998,41,466,46,418,6,72
2/17/1998,153.333333333333,302.666666666667,162,398.333333333333,47.6666666666667,65
2/18/1998,106.2,441.6,105.8,418.2,29.2,44
2/19/1998,202.5,399.5,198.5,500,18.5,35
2/20/1998,132.6,330,138.4,450,48,26
2/21/1998,93,261.333333333333,96.3333333333333,117,30,35
2/22/1998,153.333333333333,293.666666666667,166.666666666667,260.333333333333,55.3333333333333,49
2/23/1998,179.75,329.25,169,618,71.5,74
2/24/1998,210,418.333333333333,206.333333333333,345.666666666667,48.6666666666667,72
2/25/1998,152.666666666667,378.333333333333,150.666666666667,332,50,56
2/26/1998,286,273,281,323.666666666667,44.6666666666667,54
2/27/1998,260,375.5,173.5,664,213,67
2/28/1998,214.75,285.25,227.5,195,74.5,88
3/1/1998,207,358.333333333333,209.333333333333,678,50.3333333333333,100
3/2/1998,199.666666666667,372.5,202.333333333333,0,9,52
3/3/1998,25,159,33,0,95,54
3/4/1998,80.8888888888889,244.666666666667,89,149.111111111111,80.6666666666667,48
3/5/1998,136.777777777778,330.333333333333,145,298.222222222222,66.3333333333333,43
3/6/1998,192.666666666667,416,201,447.333333333333,52,54
3/7/1998,193.75,302.25,189.25,366.5,36.25,49
3/8/1998,158.666666666667,499.333333333333,159.333333333333,214.666666666667,50.3333333333333,52
3/9/1998,83,217,97,535,86,75
3/10/1998,183.5,375,186,420.5,50,84
3/11/1998,291,455,288,476,23,108
3/12/1998,68,329,72.5,755,16.5,111
3/13/1998,263,324.333333333333,260.333333333333,288.666666666667,75,118
3/14/1998,106,86,100,244,83,94
3/15/1998,135,326.75,141.75,356.5,47.75,90
3/16/1998,154.25,287.75,153,229,63.25,88
3/17/1998,198,288,201.8,560.2,26.6,96
3/18/1998,195,448.5,179.5,616.5,123,100
3/19/1998,71.5,252,79.25,423.25,35.5,93
3/20/1998,158.375,222.875,162.375,409.375,38.375,103
3/21/1998,245.25,193.75,245.5,395.5,41.25,108
3/22/1998,107,384,97.5,457.5,29.5,82
3/23/1998,160.2,320.4,150.6,377.6,76.6,88
3/24/1998,246,289,236,0,67,88
3/25/1998,144,395.333333333333,137.333333333333,434.666666666667,69.6666666666667,78
3/26/1998,93,308,75,357,72,76
3/27/1998,135.666666666667,505.666666666667,126.333333333333,381,72.6666666666667,84
3/28/1998,224.666666666667,259.333333333333,226.666666666667,252,75,87
3/29/1998,191.333333333333,1397,189,1389,360,69
3/30/1998,158,422.666666666667,162,418.5,57.3333333333333,82
3/31/1998,153.666666666667,760.285714285714,154.285714285714,597.6,91.1428571428571,74
4/1/1998,151.5,403,152,173,39,78
4/2/1998,206,216,197,304.5,56.5,75
4/3/1998,259.5,501.5,261.5,344,71,67
4/4/1998,132.166666666667,312.5,131.333333333333,311.333333333333,48,78
4/5/1998,197,333,207.333333333333,171.666666666667,23.3333333333333,83
4/6/1998,164,443.8,170,309.8,46.2,123
4/7/1998,92,326.333333333333,95.3333333333333,156.333333333333,13.3333333333333,140
4/8/1998,165.666666666667,386.666666666667,166.5,549.166666666667,40.1666666666667,161
4/9/1998,184.333333333333,428.333333333333,189,673.666666666667,46,143
4/10/1998,201.6,222.2,204.2,255.8,44.6,127
4/11/1998,111.666666666667,269.333333333333,109.666666666667,0,51,106
4/12/1998,215.666666666667,500,200.666666666667,226.333333333333,74.3333333333333,85
4/13/1998,205.666666666667,290.333333333333,183,163,74.3333333333333,93
4/14/1998,92,918,58,1062,91,86
4/15/1998,338.333333333333,575,333.333333333333,541,49.3333333333333,81
4/16/1998,240.833333333333,543.166666666667,235,593.833333333333,67,61
4/17/1998,219,301,214,591,41,30
4/18/1998,300,512,304,514,66,41
4/19/1998,304,559,304,517,19,40
4/20/1998,195.4,591.2,200.6,646.2,85,45
4/21/1998,196.75,486.25,198.25,354.25,58,42
4/22/1998,230,395,230,447,36,34
4/23/1998,152.666666666667,932.666666666667,148.75,1118.33333333333,116,19
4/24/1998,100,1184,112,1128,84,26
4/25/1998,73,274.666666666667,69.3333333333333,204.333333333333,37.3333333333333,17
4/26/1998,115,485.083333333333,102.916666666667,468.291666666667,75.0416666666667,16
4/27/1998,157,695.5,136.5,732.25,112.75,37
4/28/1998,63,348,63,486,26,48
4/29/1998,133,657.333333333333,188,416.666666666667,154.333333333333,61
4/30/1998,139.333333333333,390.666666666667,139.666666666667,30,23.3333333333333,75
5/1/1998,92,546.25,100,604,112.75,96
5/2/1998,226,606,235.333333333333,467,256.333333333333,97
5/3/1998,248.6,414.2,245.4,457,63.8,96
5/4/1998,203,340,205.333333333333,0,51.6666666666667,104
5/5/1998,319,218,314,240,60,100
5/6/1998,249.75,763,210.25,847,159.75,93
5/7/1998,158,415.4,158.6,410.4,53.2,83
5/8/1998,170.555555555556,560.444444444444,169.222222222222,639.125,56.8888888888889,71
5/9/1998,253,1060,252.8,1162.75,81.8,57
5/10/1998,250,492,262.25,481.5,49.5,76
5/11/1998,252.6,563.8,273.6,556.4,99.6,96
5/12/1998,170.666666666667,594.333333333333,193.833333333333,617.666666666667,117.833333333333,105
5/13/1998,231.4,465.6,236.4,345,33.2,108
5/14/1998,291.5,421.5,297,331,137,105
5/15/1998,291.083333333333,390.5,292.333333333333,388.75,97.1666666666667,104
5/16/1998,290.666666666667,359.5,287.666666666667,446.5,57.3333333333333,93
5/17/1998,198.5,304.5,197.5,247,19.5,88
5/18/1998,299,336,302,295,20,74
5/19/1998,209.666666666667,565,223.333333333333,695.666666666667,94.6666666666667,57
5/20/1998,226.333333333333,222.333333333333,229,327,44.6666666666667,34
5/21/1998,195,560,184.5,595,60.5,28
5/22/1998,198,398.5,204,200,57.5,37
5/23/1998,236,383,242,379,90,42
5/24/1998,80,405,76.3333333333333,417.666666666667,30.6666666666667,54
5/25/1998,106,322.333333333333,103,375.5,33.1666666666667,57
5/26/1998,132,239.666666666667,129.666666666667,333.333333333333,35.6666666666667,67
5/27/1998,156.75,413.5,184.75,453.5,110.25,43
5/28/1998,220.2,414.25,215,250.666666666667,48.6,37
5/29/1998,198.666666666667,471,136.333333333333,284.666666666667,59.5,53
5/30/1998,188.857142857143,507.714285714286,189,191.285714285714,38.1428571428571,64
5/31/1998,112.5,665,113,778.5,70,63
6/1/1998,203.333333333333,380,206.333333333333,1046.66666666667,19,73
6/2/1998,166.75,508.5,166.5,706.75,66.5,70
6/3/1998,210.375,418.375,210.875,568.375,30.625,95
6/4/1998,108.4,732.166666666667,140.5,731,108.166666666667,101
6/5/1998,197.5,454.8,204.4,505.6,132.8,92
6/6/1998,126.25,276.75,123.5,159.5,58.25,85
6/7/1998,259,453.25,224.5,535.75,108.5,85
6/8/1998,115,324.25,115,401.75,96.5,104
6/9/1998,178.857142857143,244.571428571429,181.285714285714,197.571428571429,74.7142857142857,99
6/10/1998,210.833333333333,462.166666666667,210.166666666667,546.75,44.1666666666667,97
6/11/1998,173,571.75,167.75,653,64.75,106
6/12/1998,184.166666666667,542,187.166666666667,586.4,43.1666666666667,117
6/13/1998,156.333333333333,400.555555555556,157.333333333333,443.888888888889,49.5555555555556,88
6/14/1998,195.5,142.5,196,222.75,43.25,68
6/15/1998,180.8,387.6,180.2,479.2,67.8,63
6/16/1998,279,731.25,254.5,762.25,126.75,86
6/17/1998,181.75,516.25,174.5,654.5,49,70
6/18/1998,161,353.5,173.75,440,45.5,67
6/19/1998,169.75,306.25,252,222.5,93.25,77
6/20/1998,229.333333333333,604.5,208.5,558.25,129.5,82
6/21/1998,188.666666666667,305.5,187.666666666667,296,65.6666666666667,65
6/22/1998,201,389,200.142857142857,281.571428571429,38.7142857142857,68
6/23/1998,178.25,431,175.5,475.5,47.75,58
6/24/1998,80,248.333333333333,75,0,28,96
6/25/1998,80.7777777777778,248.454277286136,76.6725663716814,2.84070796460177,30.9380530973451,106
6/26/1998,81.5555555555556,248.575221238938,78.3451327433628,5.68141592920354,33.8761061946903,128
6/27/1998,82.3333333333333,248.69616519174,80.0176991150443,8.52212389380531,36.8141592920354,138
6/28/1998,83.1111111111111,248.817109144543,81.6902654867257,11.3628318584071,39.7522123893805,140
6/29/1998,83.8888888888889,248.938053097345,83.3628318584071,14.2035398230088,42.6902654867257,129
6/30/1998,84.6666666666667,249.058997050147,85.0353982300885,17.0442477876106,45.6283185840708,137
7/1/1998,85.4444444444444,249.17994100295,86.7079646017699,19.8849557522124,48.5663716814159,138
7/2/1998,86.2222222222222,249.300884955752,88.3805309734513,22.7256637168142,51.5044247787611,138
7/3/1998,87,249.421828908555,90.0530973451327,25.5663716814159,54.4424778761062,145
7/4/1998,87.7777777777778,249.542772861357,91.7256637168142,28.4070796460177,57.3805309734513,137
7/5/1998,88.5555555555556,249.663716814159,93.3982300884956,31.2477876106195,60.3185840707965,107
7/6/1998,89.3333333333333,249.784660766962,95.070796460177,34.0884955752212,63.2566371681416,74
7/7/1998,90.1111111111111,249.905604719764,96.7433628318584,36.929203539823,66.1946902654867,55
7/8/1998,90.8888888888889,250.026548672566,98.4159292035398,39.7699115044248,69.1327433628319,46
7/9/1998,91.6666666666667,250.147492625369,100.088495575221,42.6106194690265,72.070796460177,71
7/10/1998,92.4444444444444,250.268436578171,101.761061946903,45.4513274336283,75.0088495575221,83
7/11/1998,93.2222222222222,250.389380530973,103.433628318584,48.2920353982301,77.9469026548673,80
7/12/1998,94,250.510324483776,105.106194690265,51.1327433628319,80.8849557522124,64
7/13/1998,94.7777777777778,250.631268436578,106.778761061947,53.9734513274336,83.8230088495575,60
7/14/1998,95.5555555555556,250.752212389381,108.451327433628,56.8141592920354,86.7610619469027,80
7/15/1998,96.3333333333333,250.873156342183,110.12389380531,59.6548672566372,89.6991150442478,97
7/16/1998,97.1111111111111,250.994100294985,111.796460176991,62.4955752212389,92.6371681415929,86
